"uri","band_name","member_name","former_member_name","hometown_name","year"
"http://dbpedia.org/resource/The_New_Power_Generation","The New Power Generation","Cassandra O'Neal","Mayte Garcia","Minneapolis",1990
"http://dbpedia.org/resource/The_New_Power_Generation","The New Power Generation","Cassandra O'Neal","Frederic Yonnet","Minneapolis",1990
"http://dbpedia.org/resource/The_New_Power_Generation","The New Power Generation","Cassandra O'Neal","Rosie Gaines","Minneapolis",1990
"http://dbpedia.org/resource/The_New_Power_Generation","The New Power Generation","Cassandra O'Neal","Michael Bland","Minneapolis",1990
"http://dbpedia.org/resource/The_New_Power_Generation","The New Power Generation","Elisa Fiorillo","Mayte Garcia","Minneapolis",1990
"http://dbpedia.org/resource/The_New_Power_Generation","The New Power Generation","Elisa Fiorillo","Rosie Gaines","Minneapolis",1990
"http://dbpedia.org/resource/The_New_Power_Generation","The New Power Generation","Elisa Fiorillo","Prince (musician)","Minneapolis",1990
"http://dbpedia.org/resource/The_New_Power_Generation","The New Power Generation","Elisa Fiorillo","Frederic Yonnet","Minneapolis",1990
"http://dbpedia.org/resource/The_New_Power_Generation","The New Power Generation","Elisa Fiorillo","Sonny T.","Minneapolis",1990
"http://dbpedia.org/resource/The_New_Power_Generation","The New Power Generation","Elisa Fiorillo","Levi Seacer, Jr.","Minneapolis",1990
"http://dbpedia.org/resource/The_New_Power_Generation","The New Power Generation","Elisa Fiorillo","Tony M.","Minneapolis",1990
"http://dbpedia.org/resource/The_New_Power_Generation","The New Power Generation","Elisa Fiorillo","Michael Bland","Minneapolis",1990
"http://dbpedia.org/resource/The_New_Power_Generation","The New Power Generation","Elisa Fiorillo","Tommy Barbarella","Minneapolis",1990
"http://dbpedia.org/resource/The_New_Power_Generation","The New Power Generation","Liv Warfield","Michael Bland","Minneapolis",1990
"http://dbpedia.org/resource/The_New_Power_Generation","The New Power Generation","Liv Warfield","Mayte Garcia","Minneapolis",1990
"http://dbpedia.org/resource/The_New_Power_Generation","The New Power Generation","Liv Warfield","Sonny T.","Minneapolis",1990
"http://dbpedia.org/resource/The_New_Power_Generation","The New Power Generation","Liv Warfield","Rosie Gaines","Minneapolis",1990
"http://dbpedia.org/resource/The_New_Power_Generation","The New Power Generation","Liv Warfield","Frederic Yonnet","Minneapolis",1990
"http://dbpedia.org/resource/The_New_Power_Generation","The New Power Generation","Liv Warfield","Tony M.","Minneapolis",1990
"http://dbpedia.org/resource/The_New_Power_Generation","The New Power Generation","Liv Warfield","Levi Seacer, Jr.","Minneapolis",1990
"http://dbpedia.org/resource/The_New_Power_Generation","The New Power Generation","Liv Warfield","Prince (musician)","Minneapolis",1990
"http://dbpedia.org/resource/The_New_Power_Generation","The New Power Generation","Liv Warfield","Tommy Barbarella","Minneapolis",1990
"http://dbpedia.org/resource/Redd","Redd","Drums","Piano",,
"http://dbpedia.org/resource/Redd","Redd","Drums","Hammond organ",,
"http://dbpedia.org/resource/Redd","Redd","Drums","Berke Hatipoğlu",,
"http://dbpedia.org/resource/Redd","Redd","Drums","Guitar",,
"http://dbpedia.org/resource/Redd","Redd","Drums","Synth",,
"http://dbpedia.org/resource/Redd","Redd","Guitar","Berke Hatipoğlu",,
"http://dbpedia.org/resource/Redd","Redd","Guitar","Hammond organ",,
"http://dbpedia.org/resource/Redd","Redd","Guitar","Synth",,
"http://dbpedia.org/resource/Redd","Redd","Guitar","Guitar",,
"http://dbpedia.org/resource/Redd","Redd","Guitar","Piano",,
"http://dbpedia.org/resource/Rachel_Stamp","Rachel Stamp","Will Crewdson","Thighpaulsandra",,
"http://dbpedia.org/resource/The_Simms_Brothers_Band","The Simms Brothers Band","Frank Simms","Robert Sabino",,
"http://dbpedia.org/resource/Rachel_Stamp","Rachel Stamp","David Ryder Prangley","Thighpaulsandra",,
"http://dbpedia.org/resource/The_Spencer_Davis_Group","The Spencer Davis Group","Miller Anderson (musician)","Nigel Olsson","Birmingham",1963
"http://dbpedia.org/resource/The_Spencer_Davis_Group","The Spencer Davis Group","Miller Anderson (musician)","Steve Winwood","Birmingham",1963
"http://dbpedia.org/resource/The_Spencer_Davis_Group","The Spencer Davis Group","Miller Anderson (musician)","Pete York","Birmingham",1963
"http://dbpedia.org/resource/The_Plastic_People_of_the_Universe","The Plastic People of the Universe","Jiří Kabeš","Josef Janíček","Prague",1968
"http://dbpedia.org/resource/The_Plastic_People_of_the_Universe","The Plastic People of the Universe","Jiří Kabeš","Milan Hlavsa","Prague",1968
"http://dbpedia.org/resource/The_Plastic_People_of_the_Universe","The Plastic People of the Universe","Jiří Kabeš","Eva Turnová","Prague",1968
"http://dbpedia.org/resource/The_Plastic_People_of_the_Universe","The Plastic People of the Universe","Jiří Kabeš","Vratislav Brabenec","Prague",1968
"http://dbpedia.org/resource/The_Dirtbombs","The Dirtbombs","Pat Pantano","Patrick Keeler","Detroit",1992
"http://dbpedia.org/resource/The_Dirtbombs","The Dirtbombs","Pat Pantano","Troy Gregory","Detroit",1992
"http://dbpedia.org/resource/The_Dirtbombs","The Dirtbombs","Pat Pantano","Jim Diamond (music producer)","Detroit",1992
"http://dbpedia.org/resource/The_Dirtbombs","The Dirtbombs","Pat Pantano","Andre Williams","Detroit",1992
"http://dbpedia.org/resource/The_Dirtbombs","The Dirtbombs","Pat Pantano","Dion Fischer","Detroit",1992
"http://dbpedia.org/resource/The_Dirtbombs","The Dirtbombs","Mick Collins","Troy Gregory","Detroit",1992
"http://dbpedia.org/resource/The_Dirtbombs","The Dirtbombs","Mick Collins","Andre Williams","Detroit",1992
"http://dbpedia.org/resource/The_Dirtbombs","The Dirtbombs","Mick Collins","Dion Fischer","Detroit",1992
"http://dbpedia.org/resource/The_Dirtbombs","The Dirtbombs","Mick Collins","Patrick Keeler","Detroit",1992
"http://dbpedia.org/resource/The_Dirtbombs","The Dirtbombs","Mick Collins","Jim Diamond (music producer)","Detroit",1992
"http://dbpedia.org/resource/The_Spencer_Davis_Group","The Spencer Davis Group","Colin Hodgkinson","Nigel Olsson","Birmingham",1963
"http://dbpedia.org/resource/The_Spencer_Davis_Group","The Spencer Davis Group","Colin Hodgkinson","Pete York","Birmingham",1963
"http://dbpedia.org/resource/The_Spencer_Davis_Group","The Spencer Davis Group","Colin Hodgkinson","Steve Winwood","Birmingham",1963
"http://dbpedia.org/resource/The_Dirtbombs","The Dirtbombs","Ben Blackwell","Jim Diamond (music producer)","Detroit",1992
"http://dbpedia.org/resource/The_Dirtbombs","The Dirtbombs","Ben Blackwell","Andre Williams","Detroit",1992
"http://dbpedia.org/resource/The_Dirtbombs","The Dirtbombs","Ben Blackwell","Dion Fischer","Detroit",1992
"http://dbpedia.org/resource/The_Dirtbombs","The Dirtbombs","Ben Blackwell","Troy Gregory","Detroit",1992
"http://dbpedia.org/resource/The_Dirtbombs","The Dirtbombs","Ben Blackwell","Patrick Keeler","Detroit",1992
"http://dbpedia.org/resource/The_Spencer_Davis_Group","The Spencer Davis Group","Spencer Davis","Steve Winwood","Birmingham",1963
"http://dbpedia.org/resource/The_Spencer_Davis_Group","The Spencer Davis Group","Spencer Davis","Pete York","Birmingham",1963
"http://dbpedia.org/resource/The_Spencer_Davis_Group","The Spencer Davis Group","Spencer Davis","Nigel Olsson","Birmingham",1963
"http://dbpedia.org/resource/The_Dirtbombs","The Dirtbombs","Ko Melina","Jim Diamond (music producer)","Detroit",1992
"http://dbpedia.org/resource/The_Dirtbombs","The Dirtbombs","Ko Melina","Andre Williams","Detroit",1992
"http://dbpedia.org/resource/The_Dirtbombs","The Dirtbombs","Ko Melina","Patrick Keeler","Detroit",1992
"http://dbpedia.org/resource/The_Dirtbombs","The Dirtbombs","Ko Melina","Troy Gregory","Detroit",1992
"http://dbpedia.org/resource/The_Dirtbombs","The Dirtbombs","Ko Melina","Dion Fischer","Detroit",1992
"http://dbpedia.org/resource/Southside_Johnny_and_the_Asbury_Jukes","Southside Johnny and the Asbury Jukes","Southside Johnny","David Hayes (musician)",,
"http://dbpedia.org/resource/Southside_Johnny_and_the_Asbury_Jukes","Southside Johnny and the Asbury Jukes","Southside Johnny","Eddie Manion",,
"http://dbpedia.org/resource/Southside_Johnny_and_the_Asbury_Jukes","Southside Johnny and the Asbury Jukes","Southside Johnny","Ernest Carter (drummer)",,
"http://dbpedia.org/resource/Southside_Johnny_and_the_Asbury_Jukes","Southside Johnny and the Asbury Jukes","Southside Johnny","Bobby Bandiera",,
"http://dbpedia.org/resource/Southside_Johnny_and_the_Asbury_Jukes","Southside Johnny and the Asbury Jukes","Southside Johnny","Jon Bon Jovi",,
"http://dbpedia.org/resource/Southside_Johnny_and_the_Asbury_Jukes","Southside Johnny and the Asbury Jukes","Southside Johnny","Patti Scialfa",,
"http://dbpedia.org/resource/Southside_Johnny_and_the_Asbury_Jukes","Southside Johnny and the Asbury Jukes","Southside Johnny","Garry Tallent",,
"http://dbpedia.org/resource/Southside_Johnny_and_the_Asbury_Jukes","Southside Johnny and the Asbury Jukes","Southside Johnny","Mark Pender",,
"http://dbpedia.org/resource/Southside_Johnny_and_the_Asbury_Jukes","Southside Johnny and the Asbury Jukes","Southside Johnny","Billy Rush (musician)",,
"http://dbpedia.org/resource/Southside_Johnny_and_the_Asbury_Jukes","Southside Johnny and the Asbury Jukes","Southside Johnny","Richie ""La Bamba"" Rosenberg",,
"http://dbpedia.org/resource/Southside_Johnny_and_the_Asbury_Jukes","Southside Johnny and the Asbury Jukes","Southside Johnny","Stan Harrison",,
"http://dbpedia.org/resource/Southside_Johnny_and_the_Asbury_Jukes","Southside Johnny and the Asbury Jukes","Southside Johnny","Miami Steve Van Zandt",,
"http://dbpedia.org/resource/Southside_Johnny_and_the_Asbury_Jukes","Southside Johnny and the Asbury Jukes","Southside Johnny","Soozie Kirschner",,
"http://dbpedia.org/resource/Southside_Johnny_and_the_Asbury_Jukes","Southside Johnny and the Asbury Jukes","Joey Stann","David Hayes (musician)",,
"http://dbpedia.org/resource/Southside_Johnny_and_the_Asbury_Jukes","Southside Johnny and the Asbury Jukes","Joey Stann","Eddie Manion",,
"http://dbpedia.org/resource/Southside_Johnny_and_the_Asbury_Jukes","Southside Johnny and the Asbury Jukes","Joey Stann","Ernest Carter (drummer)",,
"http://dbpedia.org/resource/Southside_Johnny_and_the_Asbury_Jukes","Southside Johnny and the Asbury Jukes","Joey Stann","Bobby Bandiera",,
"http://dbpedia.org/resource/Southside_Johnny_and_the_Asbury_Jukes","Southside Johnny and the Asbury Jukes","Joey Stann","Jon Bon Jovi",,
"http://dbpedia.org/resource/Southside_Johnny_and_the_Asbury_Jukes","Southside Johnny and the Asbury Jukes","Joey Stann","Patti Scialfa",,
"http://dbpedia.org/resource/Southside_Johnny_and_the_Asbury_Jukes","Southside Johnny and the Asbury Jukes","Joey Stann","Garry Tallent",,
"http://dbpedia.org/resource/Southside_Johnny_and_the_Asbury_Jukes","Southside Johnny and the Asbury Jukes","Joey Stann","Mark Pender",,
"http://dbpedia.org/resource/Southside_Johnny_and_the_Asbury_Jukes","Southside Johnny and the Asbury Jukes","Joey Stann","Billy Rush (musician)",,
"http://dbpedia.org/resource/Southside_Johnny_and_the_Asbury_Jukes","Southside Johnny and the Asbury Jukes","Joey Stann","Richie ""La Bamba"" Rosenberg",,
"http://dbpedia.org/resource/Southside_Johnny_and_the_Asbury_Jukes","Southside Johnny and the Asbury Jukes","Joey Stann","Stan Harrison",,
"http://dbpedia.org/resource/Southside_Johnny_and_the_Asbury_Jukes","Southside Johnny and the Asbury Jukes","Joey Stann","Miami Steve Van Zandt",,
"http://dbpedia.org/resource/Southside_Johnny_and_the_Asbury_Jukes","Southside Johnny and the Asbury Jukes","Joey Stann","Soozie Kirschner",,
"http://dbpedia.org/resource/The_Dogs_D'Amour","The Dogs D'Amour","Tyla","Neil Leyton",,
"http://dbpedia.org/resource/The_Dogs_D'Amour","The Dogs D'Amour","Tyla","The Sleepers (Chicago band)",,
"http://dbpedia.org/resource/The_Dogs_D'Amour","The Dogs D'Amour","Tyla","Share Pedersen",,
"http://dbpedia.org/resource/The_Dogs_D'Amour","The Dogs D'Amour","Tyla","Rich Jones (musician)",,
"http://dbpedia.org/resource/The_Dogs_D'Amour","The Dogs D'Amour","Tyla","Simon Hanson",,
"http://dbpedia.org/resource/The_Dogs_D'Amour","The Dogs D'Amour","Tyla","Robert Stoddard (singer and guitarist)",,
"http://dbpedia.org/resource/Southside_Johnny_and_the_Asbury_Jukes","Southside Johnny and the Asbury Jukes","Jeff Kazee","David Hayes (musician)",,
"http://dbpedia.org/resource/Southside_Johnny_and_the_Asbury_Jukes","Southside Johnny and the Asbury Jukes","Jeff Kazee","Eddie Manion",,
"http://dbpedia.org/resource/Southside_Johnny_and_the_Asbury_Jukes","Southside Johnny and the Asbury Jukes","Jeff Kazee","Ernest Carter (drummer)",,
"http://dbpedia.org/resource/Southside_Johnny_and_the_Asbury_Jukes","Southside Johnny and the Asbury Jukes","Jeff Kazee","Bobby Bandiera",,
"http://dbpedia.org/resource/Southside_Johnny_and_the_Asbury_Jukes","Southside Johnny and the Asbury Jukes","Jeff Kazee","Jon Bon Jovi",,
"http://dbpedia.org/resource/Southside_Johnny_and_the_Asbury_Jukes","Southside Johnny and the Asbury Jukes","Jeff Kazee","Patti Scialfa",,
"http://dbpedia.org/resource/Southside_Johnny_and_the_Asbury_Jukes","Southside Johnny and the Asbury Jukes","Jeff Kazee","Garry Tallent",,
"http://dbpedia.org/resource/Southside_Johnny_and_the_Asbury_Jukes","Southside Johnny and the Asbury Jukes","Jeff Kazee","Mark Pender",,
"http://dbpedia.org/resource/Southside_Johnny_and_the_Asbury_Jukes","Southside Johnny and the Asbury Jukes","Jeff Kazee","Billy Rush (musician)",,
"http://dbpedia.org/resource/Southside_Johnny_and_the_Asbury_Jukes","Southside Johnny and the Asbury Jukes","Jeff Kazee","Richie ""La Bamba"" Rosenberg",,
"http://dbpedia.org/resource/Southside_Johnny_and_the_Asbury_Jukes","Southside Johnny and the Asbury Jukes","Jeff Kazee","Stan Harrison",,
"http://dbpedia.org/resource/Southside_Johnny_and_the_Asbury_Jukes","Southside Johnny and the Asbury Jukes","Jeff Kazee","Miami Steve Van Zandt",,
"http://dbpedia.org/resource/Southside_Johnny_and_the_Asbury_Jukes","Southside Johnny and the Asbury Jukes","Jeff Kazee","Soozie Kirschner",,
"http://dbpedia.org/resource/Southside_Johnny_and_the_Asbury_Jukes","Southside Johnny and the Asbury Jukes","Chris Anderson (trumpeter)","David Hayes (musician)",,
"http://dbpedia.org/resource/Southside_Johnny_and_the_Asbury_Jukes","Southside Johnny and the Asbury Jukes","Chris Anderson (trumpeter)","Eddie Manion",,
"http://dbpedia.org/resource/Southside_Johnny_and_the_Asbury_Jukes","Southside Johnny and the Asbury Jukes","Chris Anderson (trumpeter)","Ernest Carter (drummer)",,
"http://dbpedia.org/resource/Southside_Johnny_and_the_Asbury_Jukes","Southside Johnny and the Asbury Jukes","Chris Anderson (trumpeter)","Bobby Bandiera",,
"http://dbpedia.org/resource/Southside_Johnny_and_the_Asbury_Jukes","Southside Johnny and the Asbury Jukes","Chris Anderson (trumpeter)","Jon Bon Jovi",,
"http://dbpedia.org/resource/Southside_Johnny_and_the_Asbury_Jukes","Southside Johnny and the Asbury Jukes","Chris Anderson (trumpeter)","Patti Scialfa",,
"http://dbpedia.org/resource/Southside_Johnny_and_the_Asbury_Jukes","Southside Johnny and the Asbury Jukes","Chris Anderson (trumpeter)","Garry Tallent",,
"http://dbpedia.org/resource/Southside_Johnny_and_the_Asbury_Jukes","Southside Johnny and the Asbury Jukes","Chris Anderson (trumpeter)","Mark Pender",,
"http://dbpedia.org/resource/Southside_Johnny_and_the_Asbury_Jukes","Southside Johnny and the Asbury Jukes","Chris Anderson (trumpeter)","Billy Rush (musician)",,
"http://dbpedia.org/resource/Southside_Johnny_and_the_Asbury_Jukes","Southside Johnny and the Asbury Jukes","Chris Anderson (trumpeter)","Richie ""La Bamba"" Rosenberg",,
"http://dbpedia.org/resource/Southside_Johnny_and_the_Asbury_Jukes","Southside Johnny and the Asbury Jukes","Chris Anderson (trumpeter)","Stan Harrison",,
"http://dbpedia.org/resource/Southside_Johnny_and_the_Asbury_Jukes","Southside Johnny and the Asbury Jukes","Chris Anderson (trumpeter)","Miami Steve Van Zandt",,
"http://dbpedia.org/resource/Southside_Johnny_and_the_Asbury_Jukes","Southside Johnny and the Asbury Jukes","Chris Anderson (trumpeter)","Soozie Kirschner",,
"http://dbpedia.org/resource/Ultima_Thule_(Estonian_band)","Ultima Thule (Estonian band)","Tõnis Mägi","Slava Kobrin","Tallinn",1986
"http://dbpedia.org/resource/The_Spencer_Davis_Group","The Spencer Davis Group","Miller Anderson (musician)","Phil Sawyer","Birmingham",1963
"http://dbpedia.org/resource/The_Spencer_Davis_Group","The Spencer Davis Group","Miller Anderson (musician)","Dee Murray","Birmingham",1963
"http://dbpedia.org/resource/The_Spencer_Davis_Group","The Spencer Davis Group","Miller Anderson (musician)","Eddie Hardin","Birmingham",1963
"http://dbpedia.org/resource/The_Spencer_Davis_Group","The Spencer Davis Group","Miller Anderson (musician)","Ray Fenwick","Birmingham",1963
"http://dbpedia.org/resource/The_Spencer_Davis_Group","The Spencer Davis Group","Miller Anderson (musician)","Muff Winwood","Birmingham",1963
"http://dbpedia.org/resource/Ultima_Thule_(Estonian_band)","Ultima Thule (Estonian band)","Riho Sibul","Slava Kobrin","Tallinn",1986
"http://dbpedia.org/resource/The_Spencer_Davis_Group","The Spencer Davis Group","Colin Hodgkinson","Phil Sawyer","Birmingham",1963
